repository name,repository URL,upstream/original URL where available,last updated date,reason for deletion
configure-siem-security-operations-using-microsoft-sentinel,https://github.com/Ibraheemolasupogit/configure-siem-security-operations-using-microsoft-sentinel,https://github.com/MicrosoftLearning/configure-siem-security-operations-using-microsoft-sentinel,2025-08-26T08:25:50Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
configuring-qbusiness-with-idc-tti,https://github.com/Ibraheemolasupogit/configuring-qbusiness-with-idc-tti,https://github.com/aws-samples/configuring-qbusiness-with-idc-tti,2025-07-20T07:42:39Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
contoso-chat-csharp-prompty,https://github.com/Ibraheemolasupogit/contoso-chat-csharp-prompty,https://github.com/Azure-Samples/contoso-chat-csharp-prompty,2025-09-18T09:44:31Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
course-deep-learning-bootcamp,https://github.com/Ibraheemolasupogit/course-deep-learning-bootcamp,https://github.com/AISCIENCES/course-deep-learning-bootcamp,2025-08-04T21:11:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
course-master-big-data-with-pyspark-and-aws-Lex,https://github.com/Ibraheemolasupogit/course-master-big-data-with-pyspark-and-aws-Lex,https://github.com/AISCIENCES/course-master-big-data-with-pyspark-and-aws,2025-08-04T20:54:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
course-ml-projects,https://github.com/Ibraheemolasupogit/course-ml-projects,https://github.com/AISCIENCES/course-ml-projects,2025-08-04T21:03:24Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
course-pytorch,https://github.com/Ibraheemolasupogit/course-pytorch,https://github.com/AISCIENCES/course-pytorch,2025-08-04T20:50:39Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Credit-Card-Application-Fraud-Analytics,https://github.com/Ibraheemolasupogit/Credit-Card-Application-Fraud-Analytics,https://github.com/ZhiyuZhang803/Credit-Card-Application-Fraud-Analytics,2025-09-01T05:40:04Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Credit-card-approval-prediction-classification,https://github.com/Ibraheemolasupogit/Credit-card-approval-prediction-classification,https://github.com/semasuka/Credit-card-approval-prediction-classification,2025-09-01T04:56:25Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Credit-Card-Fraud-Detection,https://github.com/Ibraheemolasupogit/Credit-Card-Fraud-Detection,https://github.com/sagnikghoshcr7/Credit-Card-Fraud-Detection,2025-09-01T05:07:40Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Credit-Card-Fraud-Detection-using-Autoencoders-in-Keras,https://github.com/Ibraheemolasupogit/Credit-Card-Fraud-Detection-using-Autoencoders-in-Keras,https://github.com/curiousily/Credit-Card-Fraud-Detection-using-Autoencoders-in-Keras,2025-09-01T05:12:42Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Credit-Risk-Modeling-End-to-End-Project,https://github.com/Ibraheemolasupogit/Credit-Risk-Modeling-End-to-End-Project,https://github.com/nafiul-araf/Credit-Risk-Modeling-End-to-End-Project,2025-09-01T04:30:26Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
crewAI,https://github.com/Ibraheemolasupogit/crewAI,https://github.com/crewAIInc/crewAI,2025-07-31T18:06:27Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DALL-E,https://github.com/Ibraheemolasupogit/DALL-E,https://github.com/openai/DALL-E,2025-08-13T17:46:46Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
darkspace-Git-Hub-GH-900,https://github.com/Ibraheemolasupogit/darkspace-Git-Hub-GH-900,https://github.com/rob-foulkrod/darkspace,2026-04-14T16:06:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-analytics-golden-demo,https://github.com/Ibraheemolasupogit/data-analytics-golden-demo,https://github.com/GoogleCloudPlatform/data-analytics-golden-demo,2025-07-23T03:56:31Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-analytics-services,https://github.com/Ibraheemolasupogit/data-analytics-services,https://github.com/NHSDigital/data-analytics-services,2025-08-20T13:33:27Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-api-builder,https://github.com/Ibraheemolasupogit/data-api-builder,https://github.com/Azure/data-api-builder,2025-07-23T06:59:24Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-beans,https://github.com/Ibraheemolasupogit/data-beans,https://github.com/GoogleCloudPlatform/data-beans,2025-07-23T03:58:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Data-pipeline-project,https://github.com/Ibraheemolasupogit/Data-pipeline-project,https://github.com/hiejulia/Data-pipeline-project,2026-01-20T03:26:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Data-Science-For-Beginners,https://github.com/Ibraheemolasupogit/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,2025-07-29T22:55:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-science-interviews,https://github.com/Ibraheemolasupogit/data-science-interviews,https://github.com/alexeygrigorev/data-science-interviews,2025-08-13T12:12:57Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
data-science-ipython-notebooks,https://github.com/Ibraheemolasupogit/data-science-ipython-notebooks,https://github.com/donnemartin/data-science-ipython-notebooks,2025-08-13T12:10:48Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
datascience,https://github.com/Ibraheemolasupogit/datascience,https://github.com/nhsengland/datascience,2025-08-20T13:31:15Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Deep-Live-Cam-GAN,https://github.com/Ibraheemolasupogit/Deep-Live-Cam-GAN,https://github.com/hacksider/Deep-Live-Cam,2025-08-13T17:23:04Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Defend-against-cyberthreats-Microsoft-Defender-XDR,https://github.com/Ibraheemolasupogit/Defend-against-cyberthreats-Microsoft-Defender-XDR,https://github.com/MicrosoftLearning/Defend-against-cyberthreats-Microsoft-Defender-XDR,2025-08-26T08:32:12Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Defender-SC-200T00A-Microsoft-Security-Operations-Analyst,https://github.com/Ibraheemolasupogit/Defender-SC-200T00A-Microsoft-Security-Operations-Analyst,https://github.com/MicrosoftLearning/SC-200T00A-Microsoft-Security-Operations-Analyst,2025-07-13T08:03:03Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
delta,https://github.com/Ibraheemolasupogit/delta,https://github.com/delta-io/delta,2025-08-22T21:43:50Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
deploy-cloud-functions,https://github.com/Ibraheemolasupogit/deploy-cloud-functions,https://github.com/google-github-actions/deploy-cloud-functions,2025-07-09T11:48:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Develop-generative-AI-apps-in-Azures-GenAIOps,https://github.com/Ibraheemolasupogit/Develop-generative-AI-apps-in-Azures-GenAIOps,https://github.com/MicrosoftLearning/mslearn-genaiops,2025-08-14T17:33:22Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Devops-AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,https://github.com/Ibraheemolasupogit/Devops-AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,https://github.com/MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,2025-07-13T08:00:33Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Devops-eShopOnWeb,https://github.com/Ibraheemolasupogit/Devops-eShopOnWeb,https://github.com/MicrosoftLearning/eShopOnWeb,2025-07-13T07:57:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Devops-hello-world,https://github.com/Ibraheemolasupogit/Devops-hello-world,https://github.com/yankils/hello-world,2025-08-04T08:17:40Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DevOps-solutions,https://github.com/Ibraheemolasupogit/DevOps-solutions,https://github.com/imnowdevops/ddc-material,2025-09-08T14:00:21Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
diffusers,https://github.com/Ibraheemolasupogit/diffusers,https://github.com/huggingface/diffusers,2025-08-17T22:16:08Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
dify,https://github.com/Ibraheemolasupogit/dify,https://github.com/langgenius/dify,2025-08-13T17:06:56Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
docs,https://github.com/Ibraheemolasupogit/docs,https://github.com/docker/docs,2025-08-19T21:13:38Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-100-Designing-and-implementing-data-science-solutions-on-Azure,https://github.com/Ibraheemolasupogit/DP-100-Designing-and-implementing-data-science-solutions-on-Azure,https://github.com/annav88/mslearn-azure-ml-100,2025-08-05T17:45:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
dp-203-azure-data-engineer-DP-3012-Data-Analytics-Solution-with-Azure-Synapse-Analytics,https://github.com/Ibraheemolasupogit/dp-203-azure-data-engineer-DP-3012-Data-Analytics-Solution-with-Azure-Synapse-Analytics,https://github.com/secedit/dp-203-azure-data-engineer,2025-07-31T15:31:36Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
dp-300-database-administrator,https://github.com/Ibraheemolasupogit/dp-300-database-administrator,https://github.com/MicrosoftLearning/dp-300-database-administrator,2025-07-30T11:57:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-3028-Gen-AI-Eng-DP-3014-ML-solution-with-Azure-Databricks-DP-3011-Data-Analytic-DP-3027-Data-DEgr,https://github.com/Ibraheemolasupogit/DP-3028-Gen-AI-Eng-DP-3014-ML-solution-with-Azure-Databricks-DP-3011-Data-Analytic-DP-3027-Data-DEgr,https://github.com/MicrosoftLearning/mslearn-databricks,2025-07-31T14:56:02Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
dp-420-cosmos-db-dev,https://github.com/Ibraheemolasupogit/dp-420-cosmos-db-dev,https://github.com/MicrosoftLearning/dp-420-cosmos-db-dev,2025-11-01T06:55:26Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-500-Azure-Data-Analyst,https://github.com/Ibraheemolasupogit/DP-500-Azure-Data-Analyst,https://github.com/MicrosoftLearning/DP-500-Azure-Data-Analyst,2025-09-13T04:32:48Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-700T00-A-Microsoft-Fabric-Data-Engineer-Fabric-mslearn-fabric,https://github.com/Ibraheemolasupogit/DP-700T00-A-Microsoft-Fabric-Data-Engineer-Fabric-mslearn-fabric,https://github.com/MicrosoftLearning/mslearn-fabric,2025-07-31T16:17:42Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-750T00-Implement-Data-Engineering-Solutions-using-Azure-Databricks,https://github.com/Ibraheemolasupogit/DP-750T00-Implement-Data-Engineering-Solutions-using-Azure-Databricks,https://github.com/MicrosoftLearning/DP-750T00-Implement-Data-Engineering-Solutions-using-Azure-Databricks,2026-04-09T08:19:37Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
DP-900T00A-Azure-Data-Fundamentals,https://github.com/Ibraheemolasupogit/DP-900T00A-Azure-Data-Fundamentals,https://github.com/MicrosoftLearning/DP-900T00A-Azure-Data-Fundamentals,2025-07-31T15:12:51Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
End-to-End-Vertex-AI-Pipeline-for-Fraud-Detection,https://github.com/Ibraheemolasupogit/End-to-End-Vertex-AI-Pipeline-for-Fraud-Detection,https://github.com/zacharyvunguyen/End-to-End-Vertex-AI-Pipeline-for-Fraud-Detection,2025-08-04T16:31:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
fabric-cli-powerbi-cicd-sample,https://github.com/Ibraheemolasupogit/fabric-cli-powerbi-cicd-sample,https://github.com/RuiRomano/fabric-cli-powerbi-cicd-sample,2025-07-29T13:47:13Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Forecasting,https://github.com/Ibraheemolasupogit/Forecasting,https://github.com/nhsx/Forecasting,2025-08-20T21:30:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Fraud-Analytics-with-AI-ML,https://github.com/Ibraheemolasupogit/Fraud-Analytics-with-AI-ML,https://github.com/RP-333/Fraud-Analytics-with-AI-ML,2025-09-01T04:30:06Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
fraud-detection-handbook,https://github.com/Ibraheemolasupogit/fraud-detection-handbook,https://github.com/Fraud-Detection-Handbook/fraud-detection-handbook,2025-09-01T05:11:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GCP-deploy-cloudrun,https://github.com/Ibraheemolasupogit/GCP-deploy-cloudrun,https://github.com/google-github-actions/deploy-cloudrun,2025-07-09T11:50:41Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GCP-example-workflows,https://github.com/Ibraheemolasupogit/GCP-example-workflows,https://github.com/google-github-actions/example-workflows,2025-07-09T11:49:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
gcp-mlops-development-to-deployment,https://github.com/Ibraheemolasupogit/gcp-mlops-development-to-deployment,https://github.com/sidoncloud/gcp-mlops,2025-08-02T19:05:50Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GCP-workflows-demos,https://github.com/Ibraheemolasupogit/GCP-workflows-demos,https://github.com/GoogleCloudPlatform/workflows-demos,2025-07-09T11:45:06Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
gcs-connector-for-pytorch,https://github.com/Ibraheemolasupogit/gcs-connector-for-pytorch,https://github.com/GoogleCloudPlatform/gcs-connector-for-pytorch,2025-07-30T16:08:24Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
gemini-cli,https://github.com/Ibraheemolasupogit/gemini-cli,https://github.com/google-gemini/gemini-cli,2025-08-13T17:09:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
genai-cookbook,https://github.com/Ibraheemolasupogit/genai-cookbook,https://github.com/databricks/genai-cookbook,2025-08-16T19:37:08Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
generative-ai,https://github.com/Ibraheemolasupogit/generative-ai,https://github.com/GoogleCloudPlatform/generative-ai,2025-07-18T15:08:15Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
gensim,https://github.com/Ibraheemolasupogit/gensim,https://github.com/piskvorky/gensim,2025-08-13T13:04:59Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Get-started-Microsoft-Entra-Management-Tasks,https://github.com/Ibraheemolasupogit/Get-started-Microsoft-Entra-Management-Tasks,https://github.com/MicrosoftLearning/Get-started-Microsoft-Entra-Management-Tasks,2025-11-03T11:10:42Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
getting-started-with-github-copilot,https://github.com/Ibraheemolasupogit/getting-started-with-github-copilot,https://github.com/skills/getting-started-with-github-copilot,2025-07-08T14:42:47Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Git-Hub-Actions-cache,https://github.com/Ibraheemolasupogit/Git-Hub-Actions-cache,https://github.com/actions/cache,2025-08-02T05:56:11Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Git-Hub-Actions-download-artifact,https://github.com/Ibraheemolasupogit/Git-Hub-Actions-download-artifact,https://github.com/actions/download-artifact,2025-08-01T23:22:18Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Git-Hub-Actions-JavaScript-toolkit,https://github.com/Ibraheemolasupogit/Git-Hub-Actions-JavaScript-toolkit,https://github.com/actions/toolkit,2025-08-02T15:02:27Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Git-Hub-Actions-runner-images,https://github.com/Ibraheemolasupogit/Git-Hub-Actions-runner-images,https://github.com/actions/runner-images,2025-08-02T05:32:25Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Git-Hub-Actions-upload-artifact,https://github.com/Ibraheemolasupogit/Git-Hub-Actions-upload-artifact,https://github.com/actions/upload-artifact,2025-08-01T23:22:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GitHub-actions-checkout,https://github.com/Ibraheemolasupogit/GitHub-actions-checkout,https://github.com/actions/checkout,2025-08-01T05:47:57Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GitHub-Actions-setup-node,https://github.com/Ibraheemolasupogit/GitHub-Actions-setup-node,https://github.com/actions/setup-node,2025-08-01T06:42:50Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GitHub-actions-starter-workflows,https://github.com/Ibraheemolasupogit/GitHub-actions-starter-workflows,https://github.com/actions/starter-workflows,2025-08-01T08:22:22Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
google-cloud-certifications,https://github.com/Ibraheemolasupogit/google-cloud-certifications,https://github.com/stacksimplify/google-cloud-certifications,2025-07-31T16:33:57Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GoogleCloudSkillsboost,https://github.com/Ibraheemolasupogit/GoogleCloudSkillsboost,https://github.com/Itsabhishek7py/GoogleCloudSkillsboost,2025-08-27T18:36:57Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Guide-on-making-contribution,https://github.com/Ibraheemolasupogit/Guide-on-making-contribution,https://github.com/firstcontributions/first-contributions,2025-06-30T17:06:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Gurobi-Modeling-examples,https://github.com/Ibraheemolasupogit/Gurobi-Modeling-examples,https://github.com/Gurobi/modeling-examples,2025-07-05T14:11:28Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
GurobiExamples,https://github.com/Ibraheemolasupogit/GurobiExamples,https://github.com/AustinLBuchanan/GurobiExamples,2025-06-29T07:08:13Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Health-Data-and-AI-Blueprint,https://github.com/Ibraheemolasupogit/Health-Data-and-AI-Blueprint,https://github.com/Azure/Health-Data-and-AI-Blueprint,2025-07-22T15:13:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
hello-github-actions_GitHub_MS,https://github.com/Ibraheemolasupogit/hello-github-actions_GitHub_MS,https://github.com/skills/hello-github-actions,2026-02-12T14:40:23Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
hive,https://github.com/Ibraheemolasupogit/hive,https://github.com/apache/hive,2025-08-21T00:25:19Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
House-Prices-Advanced-Regression-Techniques-Kaggle,https://github.com/Ibraheemolasupogit/House-Prices-Advanced-Regression-Techniques-Kaggle,https://github.com/MaizeCobra/Kaggle-Competitions,2025-07-11T13:56:14Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
implement-column-level-encryption-in-amazon-redshift-with-aws-glue-and-aws-lambda-udf,https://github.com/Ibraheemolasupogit/implement-column-level-encryption-in-amazon-redshift-with-aws-glue-and-aws-lambda-udf,https://github.com/aws-samples/implement-column-level-encryption-in-amazon-redshift-with-aws-glue-and-aws-lambda-udf,2025-07-10T01:55:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
implement-security-through-pipeline-using-devops,https://github.com/Ibraheemolasupogit/implement-security-through-pipeline-using-devops,https://github.com/MicrosoftLearning/implement-security-through-pipeline-using-devops,2025-11-19T02:47:46Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
introduction-to-github,https://github.com/Ibraheemolasupogit/introduction-to-github,https://github.com/skills/introduction-to-github,2025-07-08T14:43:13Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
JetStream,https://github.com/Ibraheemolasupogit/JetStream,https://github.com/AI-Hypercomputer/JetStream,2025-07-23T03:41:54Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
kafka-tutorials,https://github.com/Ibraheemolasupogit/kafka-tutorials,https://github.com/confluentinc/kafka-tutorials,2025-08-21T00:21:12Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
kops,https://github.com/Ibraheemolasupogit/kops,https://github.com/kubernetes/kops,2025-08-28T15:36:13Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
kubeflow-gke-docs,https://github.com/Ibraheemolasupogit/kubeflow-gke-docs,https://github.com/GoogleCloudPlatform/kubeflow-gke-docs,2025-08-03T20:03:48Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
kubernetes,https://github.com/Ibraheemolasupogit/kubernetes,https://github.com/kubernetes/kubernetes,2025-08-31T17:33:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
kubernetes-engine-samples,https://github.com/Ibraheemolasupogit/kubernetes-engine-samples,https://github.com/GoogleCloudPlatform/kubernetes-engine-samples,2025-08-03T15:47:05Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
labs-ai-tools-for-devs,https://github.com/Ibraheemolasupogit/labs-ai-tools-for-devs,https://github.com/docker/labs-ai-tools-for-devs,2025-08-19T21:12:58Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
langchain,https://github.com/Ibraheemolasupogit/langchain,https://github.com/langchain-ai/langchain,2025-08-13T16:57:41Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
langflow,https://github.com/Ibraheemolasupogit/langflow,https://github.com/langflow-ai/langflow,2025-08-13T17:04:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
langgraph,https://github.com/Ibraheemolasupogit/langgraph,https://github.com/langchain-ai/langgraph,2025-08-13T17:02:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
lda-NLP,https://github.com/Ibraheemolasupogit/lda-NLP,https://github.com/lda-project/lda,2025-08-22T20:31:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Loan-prediction-using-Machine-Learning-and-Python,https://github.com/Ibraheemolasupogit/Loan-prediction-using-Machine-Learning-and-Python,https://github.com/Architectshwet/Loan-prediction-using-Machine-Learning-and-Python,2025-07-19T12:14:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
login-action,https://github.com/Ibraheemolasupogit/login-action,https://github.com/docker/login-action,2025-08-19T21:18:34Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MachineLearningNotebooks,https://github.com/Ibraheemolasupogit/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,2025-07-22T12:04:56Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MachineLearningSamples-PredictiveMaintenance,https://github.com/Ibraheemolasupogit/MachineLearningSamples-PredictiveMaintenance,https://github.com/Azure-Samples/MachineLearningSamples-PredictiveMaintenance,2025-07-22T12:14:14Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MB-800-Business-Central-Functional-Consultant,https://github.com/Ibraheemolasupogit/MB-800-Business-Central-Functional-Consultant,https://github.com/MicrosoftLearning/MB-800-Business-Central-Functional-Consultant,2026-05-04T18:57:48Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MD-102T00-Microsoft-365-Endpoint-Administrator,https://github.com/Ibraheemolasupogit/MD-102T00-Microsoft-365-Endpoint-Administrator,https://github.com/MicrosoftLearning/MD-102T00-Microsoft-365-Endpoint-Administrator,2025-11-06T09:11:29Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MetaGPT,https://github.com/Ibraheemolasupogit/MetaGPT,https://github.com/FoundationAgents/MetaGPT,2025-08-13T17:12:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Microsoft-Courses,https://github.com/Ibraheemolasupogit/Microsoft-Courses,https://github.com/esamaric-srl/Microsoft-Courses,2025-11-06T09:08:04Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Microsoft-Fabric-project-by-Microsoft,https://github.com/Ibraheemolasupogit/Microsoft-Fabric-project-by-Microsoft,https://github.com/microsoft/fabric-samples,2025-06-29T01:07:03Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Microsoft-SQL-Server-Documentations,https://github.com/Ibraheemolasupogit/Microsoft-SQL-Server-Documentations,https://github.com/MicrosoftDocs/sql-docs,2025-06-29T07:38:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
ML-For-Beginners,https://github.com/Ibraheemolasupogit/ML-For-Beginners,https://github.com/microsoft/ML-For-Beginners,2025-08-23T07:09:59Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
ml-on-gcp,https://github.com/Ibraheemolasupogit/ml-on-gcp,https://github.com/GoogleCloudPlatform/ml-on-gcp,2025-07-30T16:10:17Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
MLOps-model-deployment-GCP,https://github.com/Ibraheemolasupogit/MLOps-model-deployment-GCP,https://github.com/futurexskill/ml-model-deployment,2025-08-07T03:31:01Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
mlops-stacks,https://github.com/Ibraheemolasupogit/mlops-stacks,https://github.com/databricks/mlops-stacks,2025-08-19T03:22:16Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
